Date,Open,High,Low,Close,Adj Close,Volume
2020-09-15,0.080000,0.090000,0.080000,0.090000,0.090000,339400
2020-09-16,0.090000,0.105000,0.090000,0.100000,0.100000,375600
2020-09-17,0.100000,0.100000,0.090000,0.090000,0.090000,125700
2020-09-18,0.090000,0.100000,0.090000,0.095000,0.095000,241800
2020-09-21,0.090000,0.090000,0.080000,0.085000,0.085000,250300
2020-09-22,0.090000,0.090000,0.090000,0.090000,0.090000,2300
2020-09-23,0.095000,0.105000,0.085000,0.085000,0.085000,1004200
2020-09-24,0.085000,0.085000,0.070000,0.080000,0.080000,1451100
2020-09-25,0.075000,0.085000,0.075000,0.080000,0.080000,180000
2020-09-28,0.080000,0.080000,0.075000,0.080000,0.080000,81200
2020-09-29,0.080000,0.090000,0.080000,0.090000,0.090000,253400
2020-09-30,0.085000,0.090000,0.080000,0.085000,0.085000,363600
2020-10-01,0.090000,0.095000,0.080000,0.085000,0.085000,325200
2020-10-02,0.085000,0.090000,0.080000,0.085000,0.085000,287200
2020-10-05,0.085000,0.090000,0.085000,0.090000,0.090000,40700
2020-10-06,0.085000,0.090000,0.080000,0.080000,0.080000,129800
2020-10-07,0.085000,0.085000,0.080000,0.085000,0.085000,122500
2020-10-08,0.085000,0.090000,0.080000,0.080000,0.080000,643000
2020-10-09,0.080000,0.080000,0.075000,0.080000,0.080000,110700
2020-10-13,0.080000,0.080000,0.080000,0.080000,0.080000,119700
2020-10-14,0.080000,0.080000,0.080000,0.080000,0.080000,126800
2020-10-15,0.080000,0.085000,0.075000,0.080000,0.080000,243900
2020-10-16,0.075000,0.085000,0.075000,0.075000,0.075000,266800
2020-10-19,0.075000,0.080000,0.075000,0.080000,0.080000,275100
2020-10-20,0.080000,0.080000,0.075000,0.075000,0.075000,68200
2020-10-21,0.080000,0.095000,0.080000,0.090000,0.090000,2366700
2020-10-22,0.090000,0.090000,0.080000,0.080000,0.080000,273300
2020-10-23,0.080000,0.085000,0.080000,0.085000,0.085000,581600
2020-10-26,0.085000,0.085000,0.080000,0.085000,0.085000,255800
2020-10-27,0.080000,0.100000,0.080000,0.100000,0.100000,1344500
2020-10-28,0.090000,0.090000,0.085000,0.085000,0.085000,324200
2020-10-29,0.085000,0.110000,0.085000,0.100000,0.100000,1944700
2020-10-30,0.100000,0.100000,0.085000,0.085000,0.085000,1030800
2020-11-02,0.085000,0.100000,0.085000,0.095000,0.095000,803200
2020-11-03,0.095000,0.100000,0.090000,0.090000,0.090000,338100
2020-11-04,0.095000,0.110000,0.095000,0.100000,0.100000,866200
2020-11-05,0.110000,0.115000,0.105000,0.110000,0.110000,1511500
2020-11-06,0.120000,0.120000,0.105000,0.115000,0.115000,1087100
2020-11-09,0.115000,0.115000,0.105000,0.110000,0.110000,543000
2020-11-10,0.115000,0.115000,0.105000,0.110000,0.110000,152400
2020-11-11,0.110000,0.110000,0.105000,0.110000,0.110000,338000
2020-11-12,0.115000,0.115000,0.100000,0.105000,0.105000,298900
2020-11-13,0.110000,0.120000,0.100000,0.120000,0.120000,568900
2020-11-16,0.120000,0.145000,0.115000,0.135000,0.135000,1606600
2020-11-17,0.145000,0.165000,0.130000,0.155000,0.155000,2088800
2020-11-18,0.165000,0.180000,0.145000,0.145000,0.145000,1438200
2020-11-19,0.150000,0.165000,0.150000,0.150000,0.150000,787600
2020-11-20,0.155000,0.180000,0.155000,0.165000,0.165000,1789700
2020-11-23,0.175000,0.255000,0.170000,0.250000,0.250000,4380600
2020-11-24,0.305000,0.340000,0.260000,0.300000,0.300000,5186500
2020-11-25,0.300000,0.300000,0.245000,0.250000,0.250000,2017400
2020-11-26,0.205000,0.215000,0.195000,0.215000,0.215000,2333700
2020-11-27,0.210000,0.280000,0.200000,0.275000,0.275000,1544300
2020-11-30,0.320000,0.330000,0.280000,0.330000,0.330000,3519500
2020-12-01,0.300000,0.345000,0.290000,0.320000,0.320000,1790700
2020-12-02,0.305000,0.315000,0.290000,0.305000,0.305000,720600
2020-12-03,0.310000,0.320000,0.295000,0.310000,0.310000,659600
2020-12-04,0.265000,0.290000,0.260000,0.285000,0.285000,1518300
2020-12-07,0.285000,0.310000,0.275000,0.295000,0.295000,1182300
2020-12-08,0.290000,0.295000,0.240000,0.255000,0.255000,1381700
2020-12-09,0.250000,0.255000,0.240000,0.240000,0.240000,706200
2020-12-10,0.240000,0.255000,0.225000,0.250000,0.250000,661100
2020-12-11,0.255000,0.270000,0.245000,0.260000,0.260000,469200
2020-12-14,0.280000,0.295000,0.275000,0.285000,0.285000,878200
2020-12-15,0.290000,0.345000,0.280000,0.335000,0.335000,2140600
2020-12-16,0.400000,0.550000,0.385000,0.540000,0.540000,6244100
2020-12-17,0.740000,0.900000,0.640000,0.730000,0.730000,10571500
2020-12-18,0.650000,0.780000,0.600000,0.690000,0.690000,4089100
2020-12-21,0.700000,0.810000,0.660000,0.720000,0.720000,2635000
2020-12-22,0.770000,0.800000,0.690000,0.710000,0.710000,2234500
2020-12-23,0.720000,0.730000,0.570000,0.590000,0.590000,2371400
2020-12-24,0.590000,0.590000,0.520000,0.570000,0.570000,1348100
2020-12-29,0.690000,0.690000,0.590000,0.630000,0.630000,1492200
2020-12-30,0.660000,0.700000,0.630000,0.650000,0.650000,1380000
2020-12-31,0.650000,0.660000,0.600000,0.600000,0.600000,1222400
2021-01-04,0.650000,0.660000,0.500000,0.540000,0.540000,1784300
2021-01-05,0.580000,1.050000,0.570000,1.050000,1.050000,8279500
2021-01-06,1.050000,1.560000,0.910000,1.290000,1.290000,13115200
2021-01-07,1.430000,1.990000,1.430000,1.870000,1.870000,12981000
2021-01-08,2.300000,2.430000,2.040000,2.250000,2.250000,9488000
2021-01-11,1.610000,2.000000,1.560000,1.720000,1.720000,8600700
2021-01-12,1.800000,2.150000,1.680000,2.090000,2.090000,5096500
2021-01-13,2.080000,2.100000,1.890000,1.980000,1.980000,3742800
2021-01-14,2.230000,2.300000,2.000000,2.010000,2.010000,4407600
2021-01-15,1.900000,1.940000,1.690000,1.770000,1.770000,4160000
2021-01-18,1.780000,1.850000,1.700000,1.720000,1.720000,732400
2021-01-19,1.790000,1.800000,1.530000,1.550000,1.550000,3461400
2021-01-20,1.370000,1.400000,1.120000,1.280000,1.280000,5443500
2021-01-21,1.090000,1.220000,1.020000,1.150000,1.150000,4350400
2021-01-22,1.210000,1.470000,1.210000,1.400000,1.400000,5711200
2021-01-25,1.510000,1.520000,1.280000,1.350000,1.350000,2695800
2021-01-26,1.230000,1.270000,1.140000,1.210000,1.210000,1477900
