Date,Open,High,Low,Close,Adj Close,Volume
2021-03-10,0.530000,0.530000,0.495000,0.510000,0.510000,372108
2021-03-11,0.500000,0.510000,0.470000,0.485000,0.485000,181436
2021-03-12,0.470000,0.480000,0.450000,0.465000,0.465000,358657
2021-03-15,0.450000,0.500000,0.440000,0.455000,0.455000,384765
2021-03-16,0.455000,0.455000,0.380000,0.440000,0.440000,638510
2021-03-17,0.445000,0.495000,0.420000,0.495000,0.495000,130137
2021-03-18,0.500000,0.520000,0.460000,0.500000,0.500000,511520
2021-03-19,0.500000,0.510000,0.480000,0.495000,0.495000,279066
2021-03-22,0.490000,0.500000,0.470000,0.470000,0.470000,252438
2021-03-23,0.480000,0.480000,0.430000,0.430000,0.430000,383737
2021-03-24,0.435000,0.465000,0.390000,0.400000,0.400000,491450
2021-03-25,0.385000,0.395000,0.355000,0.390000,0.390000,501833
2021-03-26,0.395000,0.395000,0.390000,0.390000,0.390000,50408
2021-03-29,0.395000,0.440000,0.380000,0.400000,0.400000,212029
2021-03-30,0.400000,0.410000,0.380000,0.380000,0.380000,398794
2021-03-31,0.395000,0.420000,0.390000,0.405000,0.405000,300563
2021-04-01,0.415000,0.420000,0.350000,0.375000,0.375000,511223
2021-04-05,0.350000,0.375000,0.290000,0.295000,0.295000,4146438
2021-04-06,0.305000,0.315000,0.260000,0.270000,0.270000,4858084
2021-04-07,0.270000,0.285000,0.250000,0.265000,0.265000,3518119
2021-04-08,0.265000,0.275000,0.260000,0.260000,0.260000,1626116
2021-04-09,0.270000,0.285000,0.255000,0.260000,0.260000,1374254
2021-04-12,0.270000,0.275000,0.245000,0.265000,0.265000,2317149
2021-04-13,0.290000,0.350000,0.280000,0.345000,0.345000,4751802
2021-04-14,0.365000,0.365000,0.295000,0.320000,0.320000,3122968
2021-04-15,0.315000,0.320000,0.285000,0.320000,0.320000,1236903
2021-04-16,0.300000,0.305000,0.280000,0.285000,0.285000,595878
2021-04-19,0.280000,0.320000,0.260000,0.260000,0.260000,1814926
2021-04-20,0.260000,0.260000,0.220000,0.225000,0.225000,3381880
2021-04-21,0.220000,0.230000,0.210000,0.215000,0.215000,2401550
2021-04-22,0.230000,0.235000,0.200000,0.210000,0.210000,3683258
2021-04-23,0.190000,0.205000,0.180000,0.200000,0.200000,2160341
2021-04-26,0.205000,0.215000,0.190000,0.210000,0.210000,1654704
2021-04-27,0.210000,0.215000,0.195000,0.200000,0.200000,1060939
2021-04-28,0.200000,0.200000,0.195000,0.200000,0.200000,438923
2021-04-29,0.195000,0.200000,0.190000,0.190000,0.190000,488877
2021-04-30,0.190000,0.200000,0.190000,0.195000,0.195000,562775
2021-05-03,0.200000,0.215000,0.195000,0.215000,0.215000,1645035
2021-05-04,0.210000,0.215000,0.190000,0.195000,0.195000,701267
2021-05-05,0.195000,0.205000,0.195000,0.195000,0.195000,418728
2021-05-06,0.210000,0.210000,0.195000,0.195000,0.195000,878540
2021-05-07,0.205000,0.220000,0.200000,0.205000,0.205000,1042656
2021-05-10,0.210000,0.215000,0.200000,0.205000,0.205000,1210597
2021-05-11,0.195000,0.195000,0.185000,0.185000,0.185000,399867
2021-05-12,0.190000,0.190000,0.165000,0.175000,0.175000,769743
2021-05-13,0.165000,0.175000,0.160000,0.165000,0.165000,807919
2021-05-14,0.170000,0.175000,0.160000,0.175000,0.175000,469985
2021-05-17,0.170000,0.175000,0.150000,0.155000,0.155000,1062046
2021-05-18,0.155000,0.170000,0.150000,0.150000,0.150000,514745
2021-05-19,0.140000,0.145000,0.135000,0.135000,0.135000,666503
2021-05-20,0.150000,0.160000,0.145000,0.150000,0.150000,321673
2021-05-21,0.150000,0.220000,0.150000,0.175000,0.175000,952759
2021-05-25,0.185000,0.190000,0.180000,0.190000,0.190000,279363
2021-05-26,0.190000,0.190000,0.180000,0.185000,0.185000,367299
2021-05-27,0.190000,0.200000,0.180000,0.195000,0.195000,288132
2021-05-28,0.190000,0.195000,0.180000,0.190000,0.190000,129898
2021-05-31,0.185000,0.185000,0.165000,0.170000,0.170000,100344
2021-06-01,0.180000,0.185000,0.165000,0.170000,0.170000,690798
2021-06-02,0.165000,0.170000,0.155000,0.160000,0.160000,517595
2021-06-03,0.165000,0.165000,0.150000,0.150000,0.150000,500496
2021-06-04,0.160000,0.160000,0.155000,0.160000,0.160000,446373
2021-06-07,0.160000,0.160000,0.130000,0.140000,0.140000,3440771
2021-06-08,0.140000,0.140000,0.125000,0.140000,0.140000,1959782
2021-06-09,0.140000,0.140000,0.135000,0.135000,0.135000,603028
2021-06-10,0.135000,0.135000,0.130000,0.130000,0.130000,106797
2021-06-11,0.130000,0.135000,0.130000,0.135000,0.135000,135590
2021-06-14,0.140000,0.155000,0.140000,0.145000,0.145000,744721
2021-06-15,0.155000,0.155000,0.140000,0.140000,0.140000,877903
2021-06-16,0.140000,0.140000,0.130000,0.135000,0.135000,94763
2021-06-17,0.140000,0.140000,0.130000,0.135000,0.135000,177198
2021-06-18,0.135000,0.135000,0.125000,0.130000,0.130000,365123
2021-06-21,0.120000,0.125000,0.115000,0.125000,0.125000,165426
2021-06-22,0.120000,0.130000,0.120000,0.125000,0.125000,438400
2021-06-23,0.125000,0.130000,0.125000,0.125000,0.125000,247300
2021-06-24,0.130000,0.130000,0.125000,0.130000,0.130000,75302
2021-06-25,0.125000,0.130000,0.120000,0.125000,0.125000,176850
2021-06-28,0.125000,0.130000,0.125000,0.130000,0.130000,233585
2021-06-29,0.135000,0.140000,0.135000,0.135000,0.135000,119031
2021-06-30,0.135000,0.140000,0.130000,0.130000,0.130000,152541
2021-07-02,0.130000,0.140000,0.130000,0.135000,0.135000,151970
2021-07-05,0.130000,0.145000,0.130000,0.140000,0.140000,458598
2021-07-06,0.140000,0.145000,0.135000,0.140000,0.140000,105661
2021-07-07,0.140000,0.145000,0.135000,0.145000,0.145000,197700
2021-07-08,0.135000,0.145000,0.135000,0.145000,0.145000,48100
2021-07-09,0.140000,0.145000,0.140000,0.140000,0.140000,106360
2021-07-12,0.145000,0.150000,0.140000,0.150000,0.150000,147850
2021-07-13,0.150000,0.150000,0.140000,0.145000,0.145000,186674
2021-07-14,0.140000,0.150000,0.140000,0.140000,0.140000,279200
2021-07-15,0.135000,0.140000,0.130000,0.140000,0.140000,91731
2021-07-16,0.130000,0.135000,0.125000,0.135000,0.135000,159695
2021-07-19,0.130000,0.135000,0.130000,0.135000,0.135000,84780
2021-07-20,0.130000,0.140000,0.130000,0.130000,0.130000,45777
2021-07-21,0.140000,0.140000,0.130000,0.130000,0.130000,21900
2021-07-22,0.135000,0.140000,0.135000,0.135000,0.135000,104300
2021-07-23,0.135000,0.135000,0.125000,0.125000,0.125000,280120
2021-07-26,0.140000,0.140000,0.135000,0.135000,0.135000,819393
2021-07-27,0.135000,0.135000,0.125000,0.130000,0.130000,109750
2021-07-28,0.125000,0.130000,0.120000,0.130000,0.130000,63010
2021-07-29,0.130000,0.130000,0.120000,0.130000,0.130000,361582
2021-07-30,0.130000,0.135000,0.130000,0.135000,0.135000,15849
2021-08-03,0.135000,0.140000,0.130000,0.135000,0.135000,143970
2021-08-04,0.135000,0.145000,0.135000,0.140000,0.140000,402200
2021-08-05,0.140000,0.145000,0.130000,0.145000,0.145000,193675
2021-08-06,0.145000,0.155000,0.140000,0.150000,0.150000,787188
2021-08-09,0.145000,0.175000,0.145000,0.165000,0.165000,1817008
2021-08-10,0.170000,0.170000,0.145000,0.145000,0.145000,590123
2021-08-11,0.155000,0.170000,0.150000,0.160000,0.160000,443103
2021-08-12,0.160000,0.160000,0.145000,0.150000,0.150000,283465
2021-08-13,0.155000,0.160000,0.150000,0.150000,0.150000,352980
2021-08-16,0.155000,0.155000,0.150000,0.155000,0.155000,129849
2021-08-17,0.150000,0.155000,0.140000,0.145000,0.145000,248700
2021-08-18,0.140000,0.140000,0.130000,0.140000,0.140000,53250
2021-08-19,0.140000,0.145000,0.140000,0.140000,0.140000,370640
2021-08-20,0.150000,0.160000,0.140000,0.145000,0.145000,615359
2021-08-23,0.150000,0.150000,0.135000,0.135000,0.135000,303167
2021-08-24,0.140000,0.140000,0.130000,0.140000,0.140000,331821
2021-08-25,0.140000,0.140000,0.135000,0.135000,0.135000,370587
2021-08-26,0.130000,0.140000,0.120000,0.130000,0.130000,1025200
2021-08-27,0.130000,0.145000,0.130000,0.140000,0.140000,178329
2021-08-30,0.140000,0.140000,0.130000,0.135000,0.135000,267125
2021-08-31,0.130000,0.130000,0.125000,0.125000,0.125000,155484
2021-09-01,0.130000,0.160000,0.130000,0.160000,0.160000,1311733
2021-09-02,0.160000,0.220000,0.160000,0.190000,0.190000,3171438
2021-09-03,0.200000,0.205000,0.180000,0.185000,0.185000,1733101
2021-09-07,0.180000,0.180000,0.160000,0.165000,0.165000,836273
2021-09-08,0.165000,0.165000,0.150000,0.155000,0.155000,522337
2021-09-09,0.160000,0.160000,0.150000,0.155000,0.155000,304364
2021-09-10,0.160000,0.160000,0.155000,0.160000,0.160000,61301
2021-09-13,0.150000,0.160000,0.135000,0.160000,0.160000,910178
2021-09-14,0.155000,0.165000,0.150000,0.160000,0.160000,318505
2021-09-15,0.165000,0.165000,0.160000,0.165000,0.165000,53800
