Date,Open,High,Low,Close,Adj Close,Volume
2021-06-28,2.900000,2.900000,2.830000,2.900000,2.900000,1736700
2021-06-29,3.090000,3.420000,3.070000,3.400000,3.400000,6324500
2021-06-30,3.240000,3.950000,3.170000,3.540000,3.540000,6918100
2021-07-02,3.800000,3.900000,3.560000,3.760000,3.760000,2671500
2021-07-05,3.840000,3.850000,3.590000,3.670000,3.670000,1491800
2021-07-06,3.820000,3.820000,3.580000,3.580000,3.580000,1639200
2021-07-07,3.620000,3.690000,3.300000,3.360000,3.360000,1944800
2021-07-08,3.120000,3.155000,2.930000,3.100000,3.100000,2305000
2021-07-09,3.200000,3.270000,3.080000,3.110000,3.110000,1065100
2021-07-12,3.290000,3.330000,3.100000,3.120000,3.120000,1699700
2021-07-13,3.070000,3.120000,2.920000,2.970000,2.970000,1890100
2021-07-14,3.030000,3.030000,2.900000,2.900000,2.900000,1314600
2021-07-15,2.900000,2.970000,2.710000,2.790000,2.790000,1630100
2021-07-16,2.830000,2.840000,2.700000,2.720000,2.720000,1021500
2021-07-19,2.610000,2.610000,2.490000,2.540000,2.540000,1990400
2021-07-20,2.500000,2.790000,2.380000,2.790000,2.790000,2451400
2021-07-21,2.860000,3.090000,2.820000,2.850000,2.850000,3336600
2021-07-22,2.870000,2.920000,2.805000,2.830000,2.830000,1207800
2021-07-23,2.890000,2.890000,2.710000,2.740000,2.740000,1106200
2021-07-26,3.080000,3.300000,3.030000,3.200000,3.200000,4913000
2021-07-27,3.080000,3.140000,2.850000,2.950000,2.950000,2457600
2021-07-28,3.100000,3.100000,3.000000,3.000000,3.000000,1496200
2021-07-29,3.050000,3.060000,2.910000,2.950000,2.950000,1227700
2021-07-30,2.850000,3.300000,2.750000,3.250000,3.250000,6123000
2021-08-03,3.200000,3.400000,3.120000,3.350000,3.350000,2433000
2021-08-04,3.300000,3.540000,3.300000,3.490000,3.490000,2179900
2021-08-05,3.380000,3.820000,3.300000,3.650000,3.650000,3423200
2021-08-06,3.720000,3.940000,3.580000,3.810000,3.810000,3529600
2021-08-09,4.060000,4.270000,4.010000,4.050000,4.050000,4455500
2021-08-10,4.100000,4.130000,3.720000,3.900000,3.900000,2451200
2021-08-11,4.000000,4.160000,3.920000,4.000000,4.000000,3489500
2021-08-12,3.890000,3.930000,3.610000,3.900000,3.900000,2453300
2021-08-13,4.090000,4.100000,3.790000,3.830000,3.830000,1781100
2021-08-16,3.910000,3.950000,3.710000,3.720000,3.720000,1390500
2021-08-17,3.690000,3.800000,3.350000,3.370000,3.370000,1927400
2021-08-18,3.380000,3.720000,3.370000,3.540000,3.540000,2032600
2021-08-19,3.500000,3.820000,3.420000,3.780000,3.780000,2062300
2021-08-20,3.940000,4.040000,3.780000,3.890000,3.890000,2598700
2021-08-23,4.100000,4.110000,3.790000,3.880000,3.880000,2577400
2021-08-24,3.820000,3.910000,3.730000,3.910000,3.910000,1389300
2021-08-25,3.810000,3.990000,3.800000,3.980000,3.980000,1186700
2021-08-26,3.800000,3.920000,3.740000,3.810000,3.810000,1567500
2021-08-27,3.830000,3.980000,3.800000,3.930000,3.930000,1360400
2021-08-30,3.820000,4.000000,3.800000,4.000000,4.000000,1359000
2021-08-31,3.990000,4.120000,3.910000,4.000000,4.000000,2071000
2021-09-01,4.030000,4.280000,3.970000,4.160000,4.160000,3840900
2021-09-02,4.300000,4.360000,4.150000,4.200000,4.200000,3262100
2021-09-03,4.310000,4.670000,4.240000,4.500000,4.500000,6021400
2021-09-07,4.700000,4.700000,4.020000,4.210000,4.210000,4976100
2021-09-08,4.050000,4.220000,3.870000,4.100000,4.100000,2882100
2021-09-09,4.190000,4.240000,4.050000,4.060000,4.060000,2308700
2021-09-10,4.000000,4.000000,3.800000,3.800000,3.800000,2063800
2021-09-13,3.750000,3.930000,3.660000,3.880000,3.880000,1974900
2021-09-14,3.940000,3.980000,3.780000,3.810000,3.810000,1792400
2021-09-15,3.890000,3.900000,3.760000,3.760000,3.760000,476851
